time_stamps,processed_1_not_processed_0
2007263.1920,1
2007264.1825,1
2007264.2000,1
2007264.2005,1
2007265.1730,1
2007265.1905,1
2007265.1910,1
2007266.1810,1
2007266.1815,1
2007266.1950,1
2007267.1855,1
2007267.2030,1
2007268.1800,1
2007268.1935,1
2007268.1940,1
2007269.1840,1
2007269.1845,1
2007269.2020,1
2007270.1745,1
2007270.1750,1
2007270.1925,1
2007270.1930,1
2007271.1830,1
2007271.2010,1
2007272.1735,1
2007272.1910,1
2007272.1915,1
2007273.1820,1
2007273.1955,1
2007274.1725,1
2007274.1900,1
2007274.1905,1
2007275.1805,1
2007275.1810,1
2007275.1945,1
2007276.1845,1
2007276.1850,1
2007276.2025,1
2007277.1750,1
2007277.1755,1
2007277.1930,1
2007277.1935,1
2007278.1835,1
2007278.1840,1
2007278.2015,1
2007279.1740,1
2007279.1745,1
2007279.1920,1
2007280.1825,1
2007280.2000,1
2007281.1730,1
2007281.1905,1
2007281.1910,1
2007282.1810,1
2007282.1815,1
2007282.1950,1
2007283.1855,1
2007283.2030,1
2007284.1800,1
2007284.1935,1
2007284.1940,1
2007285.1840,1
2007285.1845,1
2007285.2020,1
2007286.1745,1
2007286.1750,1
2007286.1925,1
2007286.1930,1
2007287.1830,1
2007287.2010,1
2007288.1735,1
2007288.1910,1
2007288.1915,1
2007289.1815,1
2007289.1820,1
2007289.1955,1
2007290.1725,1
2007290.1900,1
2007290.1905,1
2007291.1805,1
2007291.1810,1
2007291.1945,1
2007292.1845,1
2007292.1850,1
2007292.2025,1
2007293.1750,1
2007293.1755,1
2007293.1930,1
2007293.1935,1
2007294.1835,1
2007294.1840,1
2007294.2015,1
2007295.1740,1
2007295.1745,1
2007295.1920,1
2007296.1820,1
2007296.1825,1
2007296.2000,1
2007297.1730,1
2007297.1905,1
2007297.1910,1
2007298.1810,1
2007298.1815,1
2007298.1950,1
2007299.1855,1
2007299.2030,1
2007300.1800,1
2007300.1935,1
2007300.1940,1
2007301.1840,1
2007301.1845,1
2007301.2020,1
2007302.1745,1
2007302.1750,1
2007302.1925,1
2007302.1930,1
2007303.1830,1
2007303.2005,1
2007304.1735,1
2007304.1910,1
2007304.1915,1
2007305.1815,1
2007305.1820,1
2007305.1955,1
2007306.1725,1
2007306.1900,1
2007306.1905,1
2007307.1805,1
2007307.1940,1
2007307.1945,1
2007308.1845,1
2007308.1850,1
2007308.2025,1
2007309.1750,1
2007309.1755,1
2007309.1930,1
2007309.1935,1
2007310.1835,1
2007310.1840,1
2007310.2015,1
2007311.1740,1
2007311.1920,1
2007312.1820,1
2007312.1825,1
2007312.2000,1
2007313.1730,1
2007313.1905,1
2007313.1910,1
2007314.1810,1
2007314.1815,1
2007314.1950,1
2007315.1855,1
2007315.2030,1
2007316.1755,1
2007316.1800,1
2007316.1935,1
2007316.1940,1
2007317.1840,1
2007317.1845,1
2007317.2020,1
2007318.1745,1
2007318.1750,1
2007318.1925,1
2007318.1930,1
2007320.1735,1
2007320.1910,1
2007320.1915,1
2007321.1815,1
2007321.1820,1
2007321.1955,1
2007322.1725,1
2007322.1900,1
2007322.1905,1
2007323.1805,1
2007323.1945,1
2007324.1845,1
2007324.1850,1
2007324.2025,1
2007325.1750,1
2007325.1755,1
2007325.1930,1
2007325.1935,1
2007326.1835,1
2007326.1840,1
2007326.2015,1
2007327.1740,1
2007327.1745,1
2007327.1920,1
2007328.1820,1
2007328.1825,1
2007328.2000,1
2007329.1730,1
2007329.1905,1
2007329.1910,1
2007330.1810,1
2007330.1815,1
2007330.1950,1
2007331.1855,1
2007331.2030,1
2007332.1800,1
2007332.1935,1
2007332.1940,1
2007333.1840,1
2007333.1845,1
2007333.2020,1
2007334.1745,1
2007334.1750,1
2007334.1925,1
2007334.1930,1
2007335.1830,1
2007335.2005,1
2007335.2010,1
2007336.1735,1
2007336.1910,1
2007336.1915,1
2007337.1815,1
2007337.1820,1
2007337.1955,1
2007338.1725,1
2007338.1900,1
2007338.1905,1
2007339.1805,1
2007339.1945,1
2007340.1845,1
2007340.1850,1
2007340.2025,1
2007341.1750,1
2007341.1755,1
2007341.1930,1
2007341.1935,1
2007342.1835,1
2007342.1840,1
2007342.2015,1
2007343.1740,1
2007343.1745,1
2007343.1920,1
2007344.1820,1
2007344.1825,1
2007344.2000,1
2007345.1730,1
2007345.1905,1
2007345.1910,1
2007346.1810,1
2007346.1815,1
2007346.1950,1
2007348.1800,1
2007348.1935,1
2007348.1940,1
2007349.1840,1
2007349.1845,1
2007349.2020,1
2007350.1745,1
2007350.1750,1
2007350.1925,1
2007350.1930,1
2007351.1830,1
2007351.2010,1
2007352.1735,1
2007352.1910,1
2007352.1915,1
2007353.1815,1
2007353.1820,1
2007353.1955,1
2007354.1725,1
2007354.1900,1
2007354.1905,1
2007355.1805,1
2007355.1810,1
2007355.1945,1
2007356.1845,1
2007356.1850,1
2007356.2025,1
2007357.1750,1
2007357.1755,1
2007357.1930,1
2007357.1935,1
2007358.1835,1
2007358.1840,1
2007358.2015,1
2007359.1740,1
2007359.1745,1
2007359.1920,1
2007360.1825,1
2007360.2000,1
2007361.1730,1
2007361.1905,1
2007361.1910,1
2007362.0610,1
2007362.1810,1
2007362.1815,1
2007362.1950,1
2007363.1855,1
2007363.2030,1
2007364.1800,1
2007364.1935,1
2007364.1940,1
2007365.1840,1
2007365.1845,1
2007365.2020,1
2008001.1745,1
2008001.1750,1
2008001.1925,1
